"","apartment","road","address","lon","lat"
"3826","텐즈힐아파트(1단지)","무학로 33","서울특별시 성동구 하왕십리동 1066",127.0288841,37.5684705
"3827","한신무학","왕십리로31나길 18","서울특별시 성동구 하왕십리동 990",127.0281505,37.56255
"3828","한진그랑빌","왕십리로31길 20","서울특별시 성동구 하왕십리동 1050",127.0267326,37.5629582
"3829","서울숲더샵","왕십리로 241","서울특별시 성동구 행당동 377",127.0347413,37.5574629
"3830","서울숲삼부아파트","왕십리로 280","서울특별시 성동구 행당동 147",127.0374109,37.5600579
"3831","서울숲행당푸르지오","고산자로 177","서울특별시 성동구 행당동 376",127.0330068,37.5555131
"3832","우성포커스","마조로1길 51","서울특별시 성동구 행당동 43834",127.0347413,37.5574629
"3833","이수 브라운스톤","행당로 99","서울특별시 성동구 행당동 364",127.0299142,37.5582612
"3834","행당 한진타운","행당로 82","서울특별시 성동구 행당동 346",127.0290958,37.5559126
"3835","행당한신","고산자로 164","서울특별시 성동구 행당동 349",127.0361451,37.5551685
"3836","청계대주파크빌","무학로12길 11","서울특별시 성동구 홍익동 53",127.0314363,37.5673697
"3837","홍익한신","마장로 219","서울특별시 성동구 홍익동 119-1",127.0338859,37.5665761
"3838","길음뉴타운1단지(래미안길음1차)","길음로9길 40","서울특별시 성북구 길음동 1279",127.0203016,37.6058638
"3839","길음뉴타운2단지푸르지오","길음로 119","서울특별시 성북구 길음동 1280",127.0179463,37.6108287
"3840","길음뉴타운3단지푸르지오","길음로13길 39","서울특별시 성북구 길음동 1280-1",127.0173742,37.6094589
"3841","길음뉴타운4단지(e편한세상)","길음로 118","서울특별시 성북구 길음동 1281",127.0194697,37.6119424
"3842","길음뉴타운5단지(래미안)","길음로 74","서울특별시 성북구 길음동 1282",127.0206116,37.6097759
"3843","길음뉴타운6단지(래미안)","길음로 16","서울특별시 성북구 길음동 1283",127.0228112,37.6063008
"3844","길음뉴타운7단지(두산위브)","길음로13길 22","서울특별시 성북구 길음동 1285",127.0186795,37.6095887
"3845","길음뉴타운8단지(래미안)","길음로 33","서울특별시 성북구 길음동 1284",127.018009,37.6075197
"3846","길음뉴타운9단지(래미안)","길음로9길 50","서울특별시 성북구 길음동 1286",127.0198289,37.6035622
"3847","길음동동부센트레빌(1278-0)","숭인로2길 61","서울특별시 성북구 길음동 1278",127.0243231,37.6103878
"3848","길음현대","길음로13길 11","서울특별시 성북구 길음동 1277",127.0198921,37.6081517
"3849","돈암2-1삼부","동소문로 248","서울특별시 성북구 길음동 1276",127.0236243,37.602671
"3850","두이노블레스(2)","동소문로43길 47","서울특별시 성북구 길음동 973-2",127.0257314,37.6080045
"3851","신안파크","길음로 141","서울특별시 성북구 길음동 635-168",127.0158929,37.6138327
"3852","프리젠트빌","삼양로6길 31","서울특별시 성북구 길음동 998",127.0254982,37.6073016
"3853","고명","북악산로 865","서울특별시 성북구 돈암동 42-32",127.0200768,37.5988221
"3854","구현대","정릉로44길 37","서울특별시 성북구 돈암동 624",127.024854,37.601645
"3855","길음역금호어울림센터힐","동소문로34길 73","서울특별시 성북구 돈암동 643",127.023636,37.6005277
"3856","대성유니드(641-0)","동소문로31길 6-1","서울특별시 성북구 돈암동 641",127.0208682,37.5972816
"3857","돈암동 풍림아파트 101~105동","북악산로 913","서울특별시 성북구 돈암동 632",127.0231576,37.5960076
"3858","돈암동 해피트리","아리랑로5길 92","서울특별시 성북구 돈암동 642",127.023636,37.6005277
"3859","돈암동더샵아파트","아리랑로5길 85","서울특별시 성북구 돈암동 603",127.0100538,37.5974374
"3860","돈암동삼성","동소문로34길 24","서울특별시 성북구 돈암동 15-1",127.0233899,37.599028
"3861","돈암코오롱하늘채","아리랑로 75","서울특별시 성북구 돈암동 644",127.023636,37.6005277
"3862","돈암현대아파트","정릉로 404","서울특별시 성북구 돈암동 1",127.0261274,37.603171
"3863","돈암힐스테이트","아리랑로 68","서울특별시 성북구 돈암동 639",127.0150616,37.5986227
"3864","동소문현대","아리랑로5길 50-8","서울특별시 성북구 돈암동 630",127.0129354,37.5979805
"3865","범양","정릉로 402-16","서울특별시 성북구 돈암동 631",127.0279409,37.603322
"3866","삼성 아지오 아파트","아리랑로7길 28-9","서울특별시 성북구 돈암동 552-9",127.0127401,37.5973355
"3867","성일우리미","정릉로52길 46","서울특별시 성북구 돈암동 637",127.0281433,37.6024713
"3868","이수브라운스톤돈암","북악산로 844","서울특별시 성북구 돈암동 636",127.01787,37.5975955
"3869","일신건영휴먼빌아파트","아리랑로 89","서울특별시 성북구 돈암동 524",127.0125842,37.6008239
"3870","한진(609-1)","성북로4길 52","서울특별시 성북구 돈암동 609-1",127.0104379,37.5947663
"3871","코아루센타시아","동소문로20나길 47","서울특별시 성북구 동선동1가 121-6",127.0191198,37.5929646
"3872","태극에버빌","동소문로26마길 46","서울특별시 성북구 동선동3가 257",127.0216617,37.5958357
"3873","트라움하임","아리랑로4길 37","서울특별시 성북구 동선동5가 25204",127.0154194,37.5970151
"3874","송산아파트","동소문로3길 101","서울특별시 성북구 동소문동4가 279",127.0104552,37.592267
"3875","돈암동일하이빌","보문로38길 11","서울특별시 성북구 동소문동5가 120",127.0145465,37.5915696
"3876","시티플레이스","동소문로 73","서울특별시 성북구 동소문동6가 43891",127.0144101,37.5933169
"3877","브라운스톤동선","아리랑로5길 25","서울특별시 성북구 동소문동7가 120",127.013792,37.5963117
"3878","한신플러스C","동소문로15길 99","서울특별시 성북구 동소문동7가 23",127.014139,37.595164
"3879","이편한세상 보문","낙산길 255","서울특별시 성북구 보문동3가 230",127.0163093,37.5834647
"3880","보문하우스토리","인촌로2길 37","서울특별시 성북구 보문동4가 116",127.0209204,37.5841368
"3881","동문골드빌A동","보문로13바길 13-16","서울특별시 성북구 보문동6가 433",127.0195332,37.5782812
"3882","동문골드빌B동","보문로13바길 13-14","서울특별시 성북구 보문동6가 356",127.0194391,37.5784651
"3883","보문파크뷰자이",NA,"서울특별시 성북구 보문동6가 458",127.0189986,37.5800856
"3884","삼선푸르지오","보문로29다길 31","서울특별시 성북구 삼선동2가 425",127.0133839,37.5834821
"3885","삼선현대힐스테이트","낙산길 243-15","서울특별시 성북구 삼선동2가 420",127.0135213,37.5820767
"3886","동림푸른","삼선교로20길 12","서울특별시 성북구 삼선동3가 26",127.013286,37.5885829
"3887","삼선에스케이뷰","삼선교로16길 35","서울특별시 성북구 삼선동3가 116",127.0127559,37.5866444
"3888","성종그린","삼선교로18가길 15","서울특별시 성북구 삼선동3가 18-2",127.0133424,37.587913
"3889","유니아테라스","삼선교로20길 36-8","서울특별시 성북구 삼선동3가 21-4",127.0134187,37.5877073
"3890","공신","삼선교로 67-5","서울특별시 성북구 삼선동4가 44",127.012875,37.5893508
"3891","삼선동","삼선교로20길 15","서울특별시 성북구 삼선동5가 68",127.0136782,37.5885502
"3892","석관래미안","화랑로 214","서울특별시 성북구 석관동 407",127.0545591,37.6084534
"3893","성북","성북로31길 40-12","서울특별시 성북구 성북동 348-3",126.9888111,37.5951507
"3894","성북좋은","성북로6가길 23","서울특별시 성북구 성북동 179-96",127.00556,37.5904833
"3895","주암","성북로31가길 5","서울특별시 성북구 성북동 286",126.9895109,37.5951477
"3896","휴아름 스튜디오","창경궁로 323","서울특별시 성북구 성북동1가 35-22",127.0053114,37.5883169
"3897","안암동삼성래미안","인촌로17가길 64","서울특별시 성북구 안암동1가 361",127.0238533,37.5893024
"3898","대광","안암로9나길 14","서울특별시 성북구 안암동3가 136-1",127.0248274,37.5823338
"3899","동관아트빌","인촌로12길 38","서울특별시 성북구 안암동3가 15342",127.0230184,37.5833152
"3900","안암","안암로9가길 9-16","서울특별시 성북구 안암동4가 23-3",127.0257444,37.5811249
"3901","그린빌아파트","돌곶이로41가길 54","서울특별시 성북구 장위동 314",127.0429084,37.6176203
"3902","꿈의숲대명루첸아파트","월계로36길 27","서울특별시 성북구 장위동 317",127.0470739,37.62034
"3903","꿈의숲코오롱하늘채","돌곶이로 220","서울특별시 성북구 장위동 319",127.0507954,37.6156087
"3904","신장위아파트","장위로 31","서울특별시 성북구 장위동 230-214",127.0399922,37.6143196
"3905","장위동동원베네스트","화랑로 271","서울특별시 성북구 장위동 50-50",127.0586838,37.6121554
"3906","참누리아파트","한천로101길 18","서울특별시 성북구 장위동 316-5",127.049523,37.6231809
"3907","코코아파트","장위로 122-3","서울특별시 성북구 장위동 68-1014",127.0504589,37.6129248
"3908","대창쉐르빌","보국문로16다길 51","서울특별시 성북구 정릉동 266-32",127.0116929,37.6130633
"3909","동일스카이","보국문로30길 34","서울특별시 성북구 정릉동 800-95",127.0045781,37.6179484
"3910","라온유","정릉로 307","서울특별시 성북구 정릉동 1034",127.0182023,37.6032405
"3911","산장아파트 가동, 나동","보국문로 167","서울특별시 성북구 정릉동 780",127.0026616,37.6166689
"3912","쌍용2","북악산로 847","서울특별시 성북구 정릉동 1017",127.0182666,37.5993837
"3913","정릉2차e-편한세상","북악산로 851","서울특별시 성북구 정릉동 1035",127.0193858,37.599785
"3914","정릉2차대주피오레","아리랑로19길 86","서울특별시 성북구 정릉동 1032",127.0089234,37.6016357
"3915","정릉e-편한세상","솔샘로24길 15","서울특별시 성북구 정릉동 1028",127.0101574,37.615258
"3916","정릉꿈에그린","아리랑로19가길 21","서울특별시 성북구 정릉동 1037",127.01956,37.6030806
"3917","정릉대주파크빌","보국문로 183","서울특별시 성북구 정릉동 1024",127.000951,37.6171122
"3918","정릉동푸른","보국문로29길 17","서울특별시 성북구 정릉동 767-2",127.0028626,37.6160372
"3919","정릉성원아파트 101동, 102동","정릉로21길 21","서울특별시 성북구 정릉동 1019",127.0082587,37.6063236
"3920","정릉스카이 쌍용 아파트","북악산로 828","서울특별시 성북구 정릉동 1014",127.0166785,37.5995886
"3921","정릉우성아파트 101~105동","북악산로 813","서울특별시 성북구 정릉동 1020",127.0155984,37.6009374
"3922","정릉중앙하이츠아파트","보국문로32길 53","서울특별시 성북구 정릉동 809",127.0022132,37.6192051
"3923","정릉푸르지오","보국문로 19","서울특별시 성북구 정릉동 406",127.0099721,37.6061668
"3924","정릉푸른마을동아","서경로 31","서울특별시 성북구 정릉동 210",127.0141959,37.6075032
"3925","정릉풍림아이원","솔샘로25길 11-11","서울특별시 성북구 정릉동 239",127.007307,37.6186219
"3926","정릉하이츠빌1단지","아리랑로19길 60","서울특별시 성북구 정릉동 494",127.0095187,37.6026922
"3927","정릉하이츠빌2단지","정릉로26길 8","서울특별시 성북구 정릉동 435",127.0105236,37.6037774
"3928","정릉한일유앤아이","보국문로37길 14-5","서울특별시 성북구 정릉동 1029",126.9987128,37.6171031
"3929","정릉힐스테이트","정릉로 292","서울특별시 성북구 정릉동 1025",127.0156388,37.602857
"3930","정릉힐스테이트1차","북악산로 831","서울특별시 성북구 정릉동 1030",127.0173821,37.6002468
"3931","정릉힐스테이트3차","보국문로 116","서울특별시 성북구 정릉동 1031",127.0077456,37.6144259
"3932","청옥","솔샘로5가길 17","서울특별시 성북구 정릉동 716-117",127.0032116,37.6108511
"3933","풍산쉐르빌(815-1)","보국문로36길 26","서울특별시 성북구 정릉동 815-1",126.9999804,37.6186213
"3934","래미안라센트","종암로24가길 80","서울특별시 성북구 종암동 134",127.0387994,37.5996248
"3935","래미안세레니티","종암로23길 35","서울특별시 성북구 종암동 133",127.0310266,37.5992432
"3936","센트럴힐","종암로13길 16-11","서울특별시 성북구 종암동 46-43",127.0338931,37.5967717
"3937","아이파크종암동 1차","종암로21길 127","서울특별시 성북구 종암동 130",127.0298016,37.6025363
"3938","아이파크종암동 2차","종암로9길 71","서울특별시 성북구 종암동 131",127.0317057,37.5968304
"3939","우림카이저팰리스","종암로 132","서울특별시 성북구 종암동 132",127.0334836,37.601907
